playerId,player,college,category,statType,stat
4249633,Trae Barry,Boston College,defensive,QB HUR,0
4683158,Arland Bruce IV,Iowa,receiving,LONG,28
4427880,Dionte Marks,UCF,receiving,LONG,11
4240754,Boye Mafe,Minnesota,defensive,TD,0
4613089,Ose Egbase,UNLV,defensive,TOT,3
4568336,Zach Gibson,Akron,rushing,LONG,17
4426371,Nathan Pickering,Mississippi State,defensive,TOT,27
4373816,Adrian Jackson,Oregon,defensive,SOLO,9
4432242,J.D. Head,Louisiana Tech,rushing,YDS,17
4427677,Mohamed Kamara,Colorado State,defensive,PD,1
4595344,Terion Sugick,Vanderbilt,defensive,TOT,2
4699801,Ralph Fawaz,Wyoming,defensive,TOT,1
4429178,Joel Williams,Missouri,defensive,SACKS,0
4565761,Emani Bailey,Louisiana,kickReturns,AVG,6.5
4360469,Amari Gainer,Florida State,defensive,TFL,5.5
4360276,Brendan Radley-Hiles,Washington,interceptions,INT,1
4568639,Tyon Davis,Tulsa,puntReturns,TD,0
4360758,Jake Lynch,Stanford,defensive,SOLO,1
4568017,Soni Fonua,LSU,defensive,SOLO,16
4372418,Keidron Smith,Ole Miss,defensive,SOLO,31
4683665,Zuberi Mobley,Florida Atlantic,rushing,YPC,4.1
-6384, Team,Louisiana Tech,rushing,LONG,0
4372378,Anthony Goodlow,Tulsa,defensive,SOLO,13
4242327,Rico Tolefree,San José State,fumbles,FUM,0
4038731,Lawrence Stevens,Rutgers,defensive,TFL,0.5
4036262,Brandon Peters,Illinois,passing,TD,7
4432372,Mason Mangum,California,receiving,REC,1
4569352,Nook Bradford,TCU,defensive,SACKS,1
4880290,Carter Barnard,Oklahoma State,defensive,SACKS,0
4428548,Javon Solomon,Troy,interceptions,TD,0
4692590,Jalin Hyatt,Tennessee,rushing,TD,0
4062711,Ethan Fernea,UCLA,rushing,CAR,10
4427238,Dillon Gabriel,UCF,passing,PCT,0.686
4597527,Poukesi Vakauta,Utah State,fumbles,LOST,0
4567545,Jayden Harrison,Marshall,receiving,LONG,45
4388829,Keenan Reid,Rutgers,defensive,TFL,0
4373639,Atunaisa Mahe,BYU,defensive,QB HUR,1
4431513,Tyler Buchner,Notre Dame,passing,PCT,0.6
4429675,Simon Gonzalez,SMU,receiving,REC,1
4429503,Taj Davis,Washington,receiving,LONG,39
4426795,Jahmar Brown,South Carolina,defensive,SACKS,1
4262182,Will Boler,UAB,defensive,TFL,0
4428938,Dante Wright,Colorado State,fumbles,LOST,0
4427295,Jason Gold Jr.,Northwestern,defensive,TOT,4
4242229,Austin Deculus,LSU,defensive,TOT,1
4683271,Jayleen Record,SMU,puntReturns,LONG,6
4569066,T.J. Peavy,Eastern Michigan,defensive,QB HUR,0
-6037, Team,Georgia Tech,rushing,CAR,4
4686610,Joren Dickey,Louisiana Tech,defensive,TD,0
4430331,Javion Posey,Florida Atlantic,rushing,YPC,3.6
-7741, Team,North Carolina,fumbles,LOST,0
4361749,Jared Rus,Iowa State,receiving,LONG,19
4037490,Michael Pitts,Western Kentucky,defensive,SOLO,14
-7034, Team,Ole Miss,defensive,PD,0
4260406,Alexander Horvath,Purdue,rushing,YPC,3.5
4686161,Johnny Hodges,Navy,kickReturns,TD,0
4383750,Chris Cavalaris,Miami (OH),puntReturns,LONG,12
4576321,Manny Stokes Jr.,Coastal Carolina,fumbles,REC,1
4374149,Cade Hall,San José State,defensive,PD,0
4360180,Shaun Lewis,Houston,defensive,SACKS,0
4239994,Chase Brice,Appalachian State,defensive,SOLO,3
4567507,Rodrigues Clark,Memphis,passing,YPA,40
4257188,Charlie Jones,Iowa,fumbles,FUM,2
4609042,Ryan Razzano,Buffalo,rushing,YPC,5
4427695,Kyu Blu Kelly,Stanford,defensive,TD,1
4382475,Jacob Slade,Michigan State,defensive,QB HUR,1
4429193,Kris Abrams-Draine,Missouri,kickReturns,NO,22
4259501,Damani Staley,South Carolina,interceptions,INT,2
4362619,Chris Rodriguez Jr.,Kentucky,defensive,TD,0
4040098,Chris Henderson,South Alabama,defensive,TOT,33
4605841,Nathan Carter,Connecticut,receiving,YDS,127
4875843,Logan Ambroz,Tulane,defensive,SACKS,0
4431049,Deontae Craig,Iowa,defensive,SACKS,1.5
4611385,Kolbe Fields,South Carolina,defensive,SACKS,0
4569560,Jordan Wilmore,Fresno State,rushing,LONG,14
4374507,Cole Cavallo,Southern Mississippi,defensive,SACKS,0
4428788,Keyon Ware-Hudson,Oregon,fumbles,FUM,0
4362874,Matt Corral,Ole Miss,rushing,CAR,152
4432768,Lorenzo Styles Jr.,Notre Dame,receiving,REC,24
4035225,Nick Starkel,San José State,passing,COMPLETIONS,128
4360862,Brian Norris Jr.,South Florida,defensive,PD,0
4428783,Treshaun Ward,Florida State,puntReturns,AVG,11
4429731,Gabe Hall,Baylor,defensive,TFL,7
4242894,Corey Stephens,Arizona State,defensive,SACKS,0
4362285,Tyler Long,Toledo,defensive,PD,0
4430468,Marquez Cooper,Kent State,receiving,TD,0
4361521,Kessawn Abraham,Rutgers,defensive,QB HUR,0
4602923,Jaylen Henderson,Fresno State,passing,INT,0
4687462,Austin Riggs,BYU,defensive,TOT,1
4602189,Terrell Tilmon,Oregon,defensive,SOLO,1
4685720,Bryce Young,Alabama,rushing,LONG,16
4029880,Benjamin Alexander,Liberty,defensive,TFL,0
4362088,DeMarvion Overshown,Texas,defensive,SACKS,2
4570006,Ty'reke James,UTEP,defensive,TFL,2
4362613,Jerquavion Mahone,Temple,defensive,TFL,2.5
4249917,Calvin Turner Jr.,Hawai'i,defensive,QB HUR,0
4567049,AJ Williams,Wake Forest,defensive,QB HUR,0
4430551,Titus Swen,Wyoming,kickReturns,YDS,186
4427097,Elijah Downing,Louisville,receiving,REC,1
4572387,Jordon Brookshire,San Diego State,rushing,YDS,158
4570057,Cole Snyder,Rutgers,rushing,YDS,42
4686820,Billy Dozier,Northern Illinois,defensive,SOLO,5
4586173,Tyler Roberts,Coastal Carolina,receiving,YPR,6
4429731,Gabe Hall,Baylor,defensive,QB HUR,3
4429174,Kevin Bauman,Notre Dame,receiving,LONG,10
4569391,Travis Koontz,Texas Tech,receiving,YPR,14.6
4428622,Keondre Swoopes,UAB,defensive,QB HUR,1
4607451,Luke Marion,Utah State,defensive,TOT,2
4039154,Jordan Myers,Rice,kickReturns,TD,0
4429026,Myles Murphy,North Carolina,defensive,TOT,38
4427991,Semar Melvin,Wisconsin,defensive,QB HUR,0
4565769,Sean Fresch,Rice,fumbles,REC,0
4361956,Caleb Okechukwu,Syracuse,defensive,QB HUR,0
4570240,B.J. Johnson,San José State,defensive,PD,1
4708486,Jimmy Horn Jr.,South Florida,kickReturns,YDS,114
4039372,Thomas Pickens,Memphis,defensive,TFL,2.5
4429224,Kameron Arnold,Boston College,fumbles,FUM,0
4363035,D'Marcus Adams,Florida Atlantic,receiving,TD,0
4360501,Jayden McDonald,Troy,interceptions,AVG,4
4430411,Jammie Robinson,Florida State,defensive,TD,0
4240787,Austin Allen,Nebraska,receiving,YDS,602
4685229,Jalen Ware,Temple,defensive,QB HUR,0
4361763,Tory Spears,Texas State,defensive,PD,1
4433825,Levi Gazarek,Bowling Green,receiving,LONG,19
4374148,Junior Fehoko,San José State,defensive,QB HUR,5
4608791,Dennis Barnes,UTEP,defensive,SACKS,1
4242408,Chase Garbers,California,passing,INT,8
4428617,T'Vondre Sweat,Texas,defensive,TFL,2
4685722,Ronald Williams Jr.,Michigan State,defensive,TOT,38
4428732,Sean Tyler,Western Michigan,kickReturns,YDS,322
4427099,Moses Douglass,Kentucky,defensive,TFL,0
4362140,Steven Krajewski,Connecticut,defensive,SOLO,4
4613117,Elijah Robinson,UTEP,defensive,SOLO,0
4696733,Kue Olotoa,UNLV,defensive,TOT,5
4428272,Juwuan Price,New Mexico State,receiving,YPR,7
4686444,Brady Petersen,Iowa State,defensive,TFL,2
4361337,Daquan Newkirk,Florida,defensive,SACKS,1.5
4040430,Kody Russey,Houston,defensive,TD,0
4577316,Braheam Murphy,Army,rushing,LONG,25
4371850,Marcell Gleaton,Navy,defensive,TD,0
4044446,Collin Riccitelli,Rice,kicking,FGM,1
4242215,Todd Harris Jr.,LSU,defensive,TOT,13
4695669,Jordan Brown,Fresno State,defensive,TOT,1
4240105,Isaiah Moore,NC State,defensive,SACKS,1
4033812,Jake Hansen,Illinois,defensive,PD,0
4432396,Tucker Melton,Bowling Green,defensive,SOLO,0
4571021,Shamar Garrett,San José State,kickReturns,AVG,19.2
4686607,Jordan Brown,North Texas,defensive,SOLO,11
4363646,Derek Thomas,Hawai'i,fumbles,LOST,0
4430965,Carrington Valentine,Kentucky,defensive,PD,5
4426385,Zach Charbonnet,UCLA,defensive,TD,0
4360858,Raymond Scott,USC,defensive,SOLO,12
4613080,Sanjay Strickland,Colorado State,defensive,TD,0
4243461,Roger Cray,Old Dominion,fumbles,FUM,1
4361958,Dax Hollifield,Virginia Tech,defensive,PD,1
4038716,Rashawn Battle,Rutgers,defensive,TFL,0
4244065,Elvis Hines,Kent State,fumbles,FUM,0
4608810,Tez Johnson,Troy,puntReturns,AVG,7.9
4243217,Damon Johnson,USC,defensive,SOLO,0
4035487,Regan Upshaw,Clemson,defensive,PD,0
4608519,Tyler Mello,Fresno State,defensive,TD,0
4432666,Kahlil Brantley,Miami,defensive,TOT,1
4244666,Jamal Gates,Florida International,defensive,SACKS,1
4242149,Montaric Brown,Arkansas,defensive,TFL,1
4613155,Connor Cigelske,Georgia Southern,fumbles,FUM,1
4880699,Anton Hall Jr.,Navy,rushing,TD,0
4045179,Alex Barbir,Liberty,kicking,XPM,18
4078374,Matt Naranjo,Bowling Green,rushing,LONG,8
4038729,Jared Smolar,Indiana,punting,LONG,38
4431424,Bradyn Swinson,Oregon,defensive,TD,0
4875667,Marion Lukes,Central Michigan,rushing,YPC,4.3
4426966,Garrett Shrader,Syracuse,passing,INT,4
4257579,George Reid,Temple,defensive,PD,0
4244615,Chris Paul,Tulsa,defensive,SACKS,0
4613193,Joshua Cobbs,Wyoming,rushing,YPC,0
4363646,Derek Thomas,Hawai'i,defensive,TD,0
4243485,Steven Williams,Old Dominion,defensive,TD,0
4571679,Garrett Williams,Temple,defensive,SACKS,0
4360231,Lucas Krull,Pittsburgh,passing,YDS,0
4258183,Donovan Jeter,Michigan,defensive,TD,0
4695693,Jordan Porter,Bowling Green,defensive,QB HUR,1
4606830,Rodrick Tialavea,Washington State,defensive,PD,0
4685778,Michael Spencer,Vanderbilt,defensive,SACKS,0
4687507,Kobe Drake,Memphis,puntReturns,YDS,0
4039341,Michael Smith Jr.,Eastern Michigan,interceptions,INT,1
4710855,Konata Mumpfield,Akron,passing,ATT,1
4567044,Taylor Morin,Wake Forest,puntReturns,TD,0
4501304,Jahkai Gill,Connecticut,puntReturns,LONG,4
4606309,Alex Self,Louisiana,defensive,TD,0
4682927,Billy Wiles,Clemson,passing,TD,1
4565177,Isaiah Brevard,Oregon,defensive,TD,0
4686263,Pheldarius Payne,Nebraska,defensive,PD,0
4372534,Seth Small,Texas A&M,kicking,LONG,49
4680018,Alton McCaskill,Houston,rushing,YDS,961
4427474,Jalani Williams,Missouri,defensive,TOT,17
4362139,Travis Jones,Connecticut,defensive,TOT,48
4569464,Quinn Schulte,Iowa,interceptions,INT,1
4035167,Jarrett Guarantano,Washington State,rushing,YDS,-6
4432717,Elijah Jeudy,Texas A&M,defensive,TFL,0
4373706,Markees Watts,Charlotte,defensive,TD,0
4686195,Donald Berniard Jr.,Navy,defensive,SOLO,14
4429618,Justice Ellison,Wake Forest,rushing,LONG,63
4569213,Kevin Wood,North Texas,interceptions,TD,0
4430838,Rylie Mills,Notre Dame,defensive,TD,0
4259234,Connor Coles,Utah State,kicking,PCT,0.69
4574712,Dominic Dzioban,Miami (OH),punting,NO,52
4240707,Damarri Mathis,Pittsburgh,interceptions,TD,1
4240905,Josh Rogers,Buffalo,defensive,SOLO,9
4575517,Kyle Hamilton,Notre Dame,defensive,TFL,2
4243216,Jack Sears,Boise State,rushing,YDS,20
4576297,A.J. Barner,Indiana,receiving,YDS,162
4426429,Travis Jay,Florida State,defensive,TD,0
4432612,Christian Veilleux,Penn State,passing,ATT,26
4239963,James Jones,Air Force,defensive,TD,0
4613214,Connor Witthoft,New Mexico,receiving,REC,5
4572391,Davaughn Celestine,San Diego State,defensive,PD,0
4569096,Tommy Heatherly,Florida International,punting,TB,12
4684281,Jairus Mack,Charlotte,fumbles,FUM,1
4428758,Smith Vilbert,Penn State,defensive,TD,0
4608763,Jamieson Sheahan,California,punting,TB,2
4568421,Darius Lewis,Georgia Southern,defensive,QB HUR,0
4240130,Bubba Arslanian,Akron,defensive,TOT,43
4565494,Elijuwan Mack,Rutgers,defensive,TOT,2
4362093,Luke Brockermeyer,Texas,defensive,PD,1
4699780,Dallas Branch,San Diego State,defensive,SACKS,0
4259635,Greg Johnson,USC,interceptions,AVG,37
4427673,Calijah Kancey,Pittsburgh,defensive,TOT,33
4260452,CT Thomas,Boise State,rushing,CAR,4
4360220,Vinny DePalma,Boston College,defensive,TD,0
4690120,Johnny Richardson,UCF,receiving,YPR,9
4571875,Qualan Jones,Baylor,defensive,TD,0
4569428,Carl Jones,UCLA,defensive,TFL,3.5
4431310,Henry Parrish Jr.,Ole Miss,kickReturns,NO,1
4240425,Sean Maginn,Wake Forest,defensive,TOT,1
4362093,Luke Brockermeyer,Texas,interceptions,AVG,12
4261607,Kaegun Williams,San Diego State,defensive,PD,0
4432767,Preston Stone,SMU,rushing,YDS,2
4426652,C.J. Bazile,Buffalo,defensive,TD,0
4430411,Jammie Robinson,Florida State,interceptions,TD,0
4569464,Quinn Schulte,Iowa,interceptions,YDS,42
4433934,Cedric Woods,Louisiana Tech,defensive,SOLO,26
4249120,Rahyme Johnson,San José State,defensive,QB HUR,0
4039392,Corey Hightower,New Mexico,interceptions,INT,1
4570688,Caden Davis,Texas A&M,kicking,XPA,1
4038732,Julius Turner,Rutgers,defensive,TFL,5.5
4244713,Brett Anderson II,Ball State,defensive,PD,1
4568670,Josh Henderson,North Carolina,rushing,TD,0
4875562,John Lee Eldridge III,Air Force,rushing,YPC,7
4708106,William Wells,UCF,defensive,TFL,1
4426847,Zach Calzada,Texas A&M,rushing,YDS,-9
4431492,Roman Wilson,Michigan,rushing,CAR,3
4431051,Izayah Cummings,Kentucky,defensive,TOT,1
4256236,Melvin Hill,UMass,defensive,TD,0
4691043,Nikko Reed,Colorado,defensive,SOLO,6
4600980,Mattheus Carroll,Virginia Tech,defensive,TFL,0
4373786,Ryan Duran III,Army,defensive,TOT,9
4428211,Nathaniel Peat,Stanford,receiving,YDS,63
4360577,Jordan Domineck,Georgia Tech,defensive,SACKS,3.5
4430746,Daytione Smith,Marshall,defensive,TD,0
4242359,Collin Larsh,Wisconsin,kicking,FGM,17
4373452,Alex McNulty,Buffalo,kicking,PTS,76
4429166,Princely Umanmielen,Florida,defensive,TFL,1.5
4361106,Draco Bynum,Washington,defensive,SACKS,0
4241012,Malik Williams,Appalachian State,rushing,YPC,6.5
4584515,Isaac Green,Tennessee,defensive,TOT,1
4575860,Robert Longerbeam,Rutgers,defensive,PD,9
4044143,Randle Jones,Temple,receiving,YPR,11.9
4596602,Brashard Smith,Miami,fumbles,REC,0
4689274,Justin Rodriguez,UT San Antonio,rushing,YDS,4
4567899,Denzel Blackwell,Arkansas State,defensive,SACKS,0
4360136,Warren Saba,East Carolina,defensive,TOT,32
4429752,Wyatt Harris,TCU,interceptions,AVG,47
4710867,Jaden Wheeler,Florida Atlantic,defensive,TD,0
-7376, Team,South Florida,passing,YDS,0
4240927,Jayden Peevy,Texas A&M,defensive,TD,0
4362087,Keaontay Ingram,USC,fumbles,REC,0
4258603,Drew White,Notre Dame,defensive,TD,1
4432240,Sonny Hazard,Louisiana,defensive,QB HUR,1
4362365,Davis Brin,Tulsa,defensive,QB HUR,0
4875761,Marko Gbedo,Northern Illinois,defensive,PD,0
4258563,Matt Ference,Northern Illinois,punting,LONG,65
4035289,Greg Eisworth,Iowa State,interceptions,TD,0
4431584,Jahvaree Ritzie,North Carolina,defensive,QB HUR,1
4684625,Montrell Johnson,Louisiana,fumbles,FUM,1
4371980,Harold Joiner,Michigan State,receiving,YPR,7
4701004,Elija Robinson,Air Force,rushing,TD,0
4362730,Antonio Showers,Troy,defensive,SOLO,6
4240459,Josh Blackwell,Duke,defensive,SACKS,0
4430926,Brian Battie,South Florida,kickReturns,AVG,31
4570090,Chad Alexander,New Mexico,receiving,LONG,14
4257363,Kevin Mensah,Connecticut,rushing,CAR,104
4039009,Sean McGrew,Washington,receiving,YPR,6.4
4243821,Ahman Ross,Florida Atlantic,defensive,TFL,0.5
4362241,Jake Moertl,Western Michigan,defensive,TOT,44
4242885,Kyle Soelle,Arizona State,interceptions,YDS,0
4567156,Treylon Burks,Arkansas,defensive,SACKS,0
4570582,Darel Middleton,West Virginia,defensive,TFL,1
4259975,Tyrell Ajian,Kentucky,interceptions,TD,1
4875776,Lamy Constant,Toledo,rushing,YPC,7.2
4427688,Valerian Agbaw Jr.,Charlotte,defensive,TOT,5
4578145,Mikeal Bradford,Nevada,defensive,TOT,12
4360318,Mario Goodrich,Clemson,defensive,SACKS,0
4602009,Kendrick Simpkins,Western Kentucky,defensive,TD,0
4242431,Ty Chandler,North Carolina,defensive,SOLO,1
4372730,Nick Alftin,California,defensive,TFL,0
4248836,Davis Koetter,Boise State,receiving,LONG,37
4602646,Dylan Hazen,Wake Forest,defensive,SACKS,0
4429079,Luke Doty,South Carolina,fumbles,LOST,2
4039154,Jordan Myers,Rice,defensive,QB HUR,0
4608680,Jonathan Horton,Virginia,defensive,TFL,0
4240709,Jake Zilinskas,Pittsburgh,receiving,LONG,11
4880402,Jackson Knotts,Texas Tech,defensive,PD,0
4374004,Auston Deason,Texas State,defensive,TFL,0
4431188,Kaonohi Kaniho,Boise State,interceptions,AVG,0
4430681,Jared Wayne,Pittsburgh,passing,TD,1
4362393,Trillion Coles,UCF,receiving,YPR,5.2
4361342,Sevyn Banks,Ohio State,defensive,PD,1
4039154,Jordan Myers,Rice,kickReturns,LONG,16
4244670,Tommy Zozus,Florida International,receiving,YDS,13
4430875,Daniel Jackson,Minnesota,receiving,TD,1
4244651,D'Vonte Price,Florida International,rushing,YDS,682
4027385,Ryan Boehm,Fresno State,defensive,TFL,2.5
4426689,Ulysses Bentley IV,SMU,receiving,YPR,4.7
4242645,Feleti Afemui,Vanderbilt,defensive,SACKS,0
4872953,Thomaz Whitford,New Mexico State,receiving,LONG,26
4240176,Jaylen Hall,Western Michigan,receiving,REC,46
4362449,Max Michel,Buffalo,defensive,TD,0
4036817,Trenton Thompson,San Diego State,defensive,TD,1
4685967,Ryan Hanson,Arkansas State,punting,TB,1
-7601, Team,Tennessee,passing,INT,0
4362669,T.J. Graham,Texas State,defensive,TD,0
4695679,JB Brown,Bowling Green,defensive,PD,0
4683535,Tyler Onyedim,Iowa State,defensive,TD,0
4382269,Andrew Johnson Jr.,Georgia Southern,defensive,TFL,1.5
4259975,Tyrell Ajian,Kentucky,interceptions,AVG,95
4427625,Amari Johnson,UCF,puntReturns,LONG,19
4257367,Kevin Dever,Akron,kickReturns,YDS,0
4429185,Austin Keys,Ole Miss,fumbles,REC,1
4360073,Jayshon Jackson,Ball State,defensive,PD,0
4240858,Hendon Hooker,Tennessee,rushing,YDS,620
-88752, Team,Old Dominion,fumbles,REC,0
4709975,Langston Williams,Colorado State,defensive,PD,0
4602702,Jon-Luke Peaker,Old Dominion,rushing,TD,1
4242510,Big Kat Bryant,UCF,defensive,TFL,13
4686560,Dawson Nobriga,North Texas,rushing,LONG,10
4585727,Cale Sanders,Fresno State,defensive,PD,3
4362794,Cam Johnson,Vanderbilt,rushing,YPC,0
4430323,Ja'Shaun Poke,Kent State,receiving,TD,1
4246889,Michael Bollinger,Liberty,receiving,REC,1
4363111,Andre Riley,Louisiana,interceptions,AVG,0
4880207,Stephen Rusnak,Michigan State,kicking,LONG,0
4567750,Emeka Egbuka,Ohio State,receiving,TD,0
4240429,Jaquarii Roberson,Wake Forest,defensive,SOLO,2
4567482,Gervarrius Owens,Houston,defensive,TD,1
4361862,Braden Cassity,Oklahoma State,receiving,YDS,66
4872939,D.J. McCullough,New Mexico State,interceptions,INT,3
4692668,Antonio Doyle Jr.,Texas A&M,defensive,TD,0
4241484,Daniel Wright,Alabama,defensive,SACKS,1
4374188,Shaquez Bond,Utah State,defensive,PD,2
4570423,Jordan Anderson,Bowling Green,fumbles,LOST,0
4045696,Ryan Carriere,Charlotte,fumbles,REC,0
4682909,Justin Walley,Minnesota,interceptions,INT,1
4429330,Jaqwondis Burns,Minnesota,defensive,QB HUR,0
4428367,Tayvion Robinson,Virginia Tech,passing,COMPLETIONS,1
4373706,Markees Watts,Charlotte,fumbles,REC,2
4708487,Jaquez Moore,Duke,rushing,YPC,2.4
4430961,Devan Boykin,NC State,defensive,TOT,24
4363101,Eric Garror,Louisiana,kickReturns,LONG,17
4365481,Tyren Dupree,Liberty,defensive,SACKS,0
4698384,Ridge Texada,North Texas,defensive,SOLO,11
4428393,Nicholas Ross,Appalachian State,defensive,SACKS,0
4373452,Alex McNulty,Buffalo,kicking,XPM,37
4361384,Jon Ferguson,Georgia Southern,defensive,TFL,0
4701312,Alec Bevelhimer,Miami (OH),punting,NO,1
4689996,Camron Harrell,Southern Mississippi,defensive,TFL,5
4431199,Markevious Brown,Ole Miss,defensive,TD,0
4683220,Alex Berrouet,Colorado State,rushing,LONG,26
4240756,Tanner Morgan,Minnesota,rushing,YDS,-9
4570044,Jaquan Brisker,Penn State,defensive,SOLO,38
4683057,Tamarion Crumpley,Pittsburgh,defensive,TD,0
4431347,Chateau Reed,Baylor,defensive,SOLO,0
4881431,Nelson Foley,Miami,punting,In 20,0
4432708,Marvin Harrison Jr.,Ohio State,receiving,LONG,25
4361710,Rome Weber,Wyoming,kickReturns,NO,2
4701276,Tyson Durant,Akron,fumbles,FUM,0
4591872,Ken Savanah,Houston,defensive,TD,0
4613037,Viczaril Alobwede,UMass,fumbles,FUM,0
4250764,Stone Smartt,Old Dominion,kickReturns,AVG,24
4363544,Rafe Reyes,Eastern Michigan,defensive,QB HUR,0
4040769,James Charles,Florida Atlantic,kickReturns,LONG,19
4588483,Devyn McCormick,Louisiana Monroe,punting,YPP,41.2
4570105,RaJae' Johnson,UAB,defensive,TFL,0
4569417,Adam Cohen,UCLA,defensive,TOT,1
4429053,A.J. Henning,Michigan,receiving,REC,10
4360705,Jack Colletto,Oregon State,rushing,YDS,144
4240826,Elliott Brown,Virginia,defensive,QB HUR,5
4278198,Malcolm Rollins,Louisiana,defensive,SOLO,2
4431434,Brock Travelstead,Louisville,kicking,XPM,5
4588300,Kobe King,Penn State,defensive,TD,0
4429110,Lathan Ransom,Ohio State,defensive,TOT,38
4362074,Jalen Green,Mississippi State,fumbles,FUM,0
4372519,Jashaun Corbin,Florida State,kickReturns,NO,7
4240071,Russ Yeast,Kansas State,defensive,TOT,47
4432755,Andre Porter,Maryland,defensive,TOT,2
4429676,Tyler Goodson,Iowa,rushing,YDS,1151
4429580,Daquan Evans,South Florida,fumbles,FUM,0
4613202,Kyle Williams,UNLV,defensive,TOT,1
4431590,Jack Sawyer,Ohio State,defensive,TD,0
4373748,Cedrick Cunningham Jr.,Army,defensive,SOLO,38
4693817,Micah Davis,Air Force,kickReturns,AVG,7.8
4259268,Victor Tucker,Charlotte,puntReturns,AVG,4
4684902,Ryan King,Georgia Tech,defensive,SOLO,4
4597499,Mikey Keene,UCF,fumbles,FUM,3
4432242,J.D. Head,Louisiana Tech,passing,COMPLETIONS,47
4427290,Keonte Glinton,Wyoming,defensive,QB HUR,0
4035721,Jackson Anthrop,Purdue,receiving,TD,5
4428173,Kyle Ostendorp,Arizona,punting,TB,11
4370777,Joe Bissinger,Virginia,defensive,TOT,1
4429454,Ron Cook Jr.,Buffalo,fumbles,REC,0
4692046,Jamil Burroughs,Alabama,defensive,QB HUR,0
4360579,Quon Griffin,Georgia Tech,defensive,TFL,2
4372007,Nathan Parodi,Arkansas,puntReturns,AVG,11.4
4373334,John Vardzel,Pittsburgh,defensive,TD,0
4431342,Brennan Presley,Oklahoma State,passing,YPA,3
4690116,Justin Hodges,UCF,interceptions,AVG,0
4569452,Winston Wright,West Virginia,kickReturns,LONG,98
4430973,Johnny Walker,Missouri,defensive,PD,0
4360688,Steve Stephens,Oregon,defensive,PD,1
4431094,Christian Fitzpatrick,Michigan State,receiving,LONG,2
4428784,Damon Ward Jr.,North Texas,receiving,TD,2
4431165,Giacomo Iraci,Western Michigan,defensive,SOLO,1
4600983,De'Javion Stepney,Central Michigan,rushing,YPC,8.4
4372026,Cameron Latu,Alabama,kickReturns,LONG,7
4362541,Ari Broussard,Rice,rushing,TD,3
-7793, Team,Vanderbilt,rushing,TD,0
4360670,Frank Fillip,Colorado,defensive,TFL,0
4362457,Evan Finegan,Buffalo,punting,LONG,54
4430323,Ja'Shaun Poke,Kent State,defensive,TOT,3
4686487,George Steinkamp,New Mexico,defensive,QB HUR,0
4369855,John Mincey,Arkansas State,defensive,TD,0
4683065,Damond Harmon,Oklahoma,defensive,TD,0
4567246,Snoop Conner,Ole Miss,fumbles,REC,0
4379534,Luke Loecher,Oregon State,punting,NO,31
4243763,Shaine Hailey,SMU,defensive,PD,1
4427886,Keon Markham,Arizona State,defensive,TFL,0
4372499,Branson Deen,Purdue,defensive,TD,0
4430905,Jadon Thompson,Cincinnati,receiving,YPR,14.9
4428169,Caleb Oppan,Duke,defensive,TFL,2.5
4240473,Jake Marwede,Duke,receiving,TD,0
4880376,Cortez Slocum,Troy,defensive,TFL,0
4569182,Allen Walker,Louisiana Tech,defensive,TFL,0
4374200,Tim Patrick Jr.,Utah State,defensive,QB HUR,0
4255936,Brendan Manigo,San José State,defensive,PD,0
4039154,Jordan Myers,Rice,defensive,TD,0
4430381,Jalen Mayala,UAB,defensive,SACKS,0
4256066,Lorenzo Fauatea,BYU,defensive,TD,0
4686328,Malik Bowen-Sims,Duke,receiving,TD,0
4572688,Jonathan Thompson,Boston College,defensive,SACKS,0
4428987,Desmond Evans,North Carolina,defensive,SOLO,6
4373637,Lopini Katoa,BYU,receiving,TD,1
4242431,Ty Chandler,North Carolina,kickReturns,YDS,70
4362263,Jalynn Williams,Toledo,defensive,SACKS,0
4427852,Treven Ma'ae,Oregon,defensive,TFL,2
4372718,Dario Longhetto,California,defensive,PD,0
4264400,Carson Kaleo,Florida International,defensive,PD,0
4567096,John Metchie,Alabama,kickReturns,TD,0
4242453,Nick Humphrey,Tennessee,defensive,TOT,7
4431064,Ronald Delancy III,Toledo,defensive,SOLO,7
4361940,Ethan Fischler,Syracuse,receiving,REC,1
4371730,Brady McBride,Texas State,defensive,TFL,0
4244852,Rodney Croom,Marshall,defensive,TD,0
4360492,Samson Evans,Eastern Michigan,passing,COMPLETIONS,4
4360419,Casey Holman,Duke,defensive,SACKS,0
4249132,Shea Pitts,UCLA,defensive,QB HUR,0
4243162,Tyler Lytle,UMass,rushing,LONG,12
4426857,Oscar Cardenas,UT San Antonio,defensive,SOLO,1
4362615,Marquan McCall,Kentucky,defensive,PD,0
4257245,AJ Crider,Toledo,defensive,SACKS,0.5
4701270,Brian Blades,Florida International,defensive,PD,0
4373688,Tyric LeBeauf,Boise State,defensive,SOLO,8
4567462,Ja'Quan McMillian,East Carolina,defensive,TFL,4
4587704,Jaden Slocum,Stanford,defensive,TFL,0
4575457,Pailate Makakona,Utah State,rushing,TD,0
4395442,Jack McCall,Clemson,defensive,QB HUR,0
4361746,Tayvonn Kyle,Iowa State,defensive,SACKS,0
4361658,Taiyon Palmer,Troy,interceptions,TD,0
4881821,Antonio Brooks,Houston,defensive,SOLO,7
